id;age;job;marital;education;default;housing;loan;contact;month;day_of_week;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
23300;42;management;married;university.degree;0;0;0;telephone;may;tue;1;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;1
23301;45;blue-collar;married;basic.6y;NA;0;0;telephone;may;tue;1;999;0;0nexistent;1.1;93.994;-36.4;4.856;5191;0
23304;79;retired;married;NA;0;0;0;cellular;aug;thu;2;999;0;0nexistent;-2.9;92.201;-31.4;0.883;5076.2;0
23307;45;management;married;basic.9y;0;1;0;cellular;may;thu;1;999;3;failure;-1.8;93.876;-40;0.692;5008.7;0
23310;48;blue-collar;married;basic.9y;0;1;0;cellular;jul;tue;5;999;0;0nexistent;1.4;93.918;-42.7;4.961;5228.1;0
23312;47;services;married;high.school;0;1;0;cellular;0v;tue;1;999;0;0nexistent;-0.1;93.2;-42;4.153;5195.8;0
23313;37;unemployed;married;professional.course;NA;0;0;telephone;jun;wed;16;999;0;0nexistent;1.4;94.465;-41.8;4.864;5228.1;0
23317;58;retired;divorced;professional.course;0;1;0;cellular;0v;fri;3;999;1;failure;-0.1;93.2;-42;4.021;5195.8;0
23318;34;technician;single;professional.course;0;0;0;cellular;aug;wed;1;999;0;0nexistent;-2.9;92.201;-31.4;0.884;5076.2;1
23319;26;unemployed;married;basic.9y;0;1;1;cellular;may;thu;2;999;1;failure;-1.8;92.893;-46.2;1.327;5099.1;0
23321;35;blue-collar;divorced;basic.4y;0;1;1;telephone;may;wed;3;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
23322;36;technician;married;professional.course;0;0;0;telephone;jun;mon;1;999;0;0nexistent;1.4;94.465;-41.8;4.961;5228.1;0
23324;42;entrepreneur;married;high.school;0;1;0;telephone;may;fri;1;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
23325;34;blue-collar;married;basic.6y;0;0;0;telephone;jun;fri;3;999;0;0nexistent;1.4;94.465;-41.8;4.947;5228.1;0
23326;31;services;married;high.school;0;0;0;cellular;jun;wed;4;999;0;0nexistent;-2.9;92.963;-40.8;1.26;5076.2;1
23327;35;blue-collar;single;basic.9y;NA;1;0;cellular;jul;tue;2;999;0;0nexistent;1.4;93.918;-42.7;4.961;5228.1;0
23328;45;housemaid;married;professional.course;NA;1;0;telephone;jun;thu;2;999;0;0nexistent;1.4;94.465;-41.8;4.866;5228.1;0
23329;51;services;married;high.school;NA;1;1;cellular;jul;fri;5;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;0
23330;54;retired;divorced;basic.4y;0;0;0;telephone;jun;mon;3;999;0;0nexistent;1.4;94.465;-41.8;4.865;5228.1;0
23331;34;blue-collar;married;basic.4y;NA;0;0;cellular;may;fri;6;999;1;failure;-1.8;92.893;-46.2;1.25;5099.1;0
23332;43;admin.;divorced;high.school;0;1;0;telephone;may;fri;1;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
23333;39;services;single;high.school;0;1;0;cellular;may;wed;1;999;1;failure;-1.8;92.893;-46.2;1.334;5099.1;0
23335;31;admin.;single;university.degree;0;0;0;cellular;aug;mon;1;999;0;0nexistent;1.4;93.444;-36.1;4.965;5228.1;0
23337;33;blue-collar;divorced;basic.9y;NA;1;1;cellular;jul;wed;3;999;0;0nexistent;1.4;93.918;-42.7;4.957;5228.1;0
23338;36;management;married;university.degree;0;0;1;cellular;jul;thu;2;999;0;0nexistent;1.4;93.918;-42.7;4.958;5228.1;0
23339;57;management;married;university.degree;NA;1;1;cellular;0v;fri;2;999;1;failure;-0.1;93.2;-42;4.021;5195.8;0
23340;30;technician;married;university.degree;NA;0;0;telephone;may;wed;3;999;0;0nexistent;1.1;93.994;-36.4;4.856;5191;0
23341;46;unemployed;divorced;basic.9y;0;1;0;telephone;jun;tue;2;999;0;0nexistent;1.4;94.465;-41.8;4.864;5228.1;0
23342;40;admin.;married;university.degree;NA;0;0;telephone;may;mon;1;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
23343;42;admin.;married;high.school;0;0;1;cellular;jul;mon;3;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;0
23344;35;self-employed;single;university.degree;0;0;1;cellular;0v;wed;1;3;1;success;-0.1;93.2;-42;4.12;5195.8;0
23346;22;student;single;basic.9y;0;1;0;cellular;mar;thu;1;999;0;0nexistent;-1.8;92.843;-50;1.538;5099.1;0
23347;51;housemaid;married;basic.4y;0;1;0;telephone;jul;thu;4;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;0
23348;48;admin.;single;university.degree;0;1;0;cellular;0v;mon;2;999;0;0nexistent;-0.1;93.2;-42;4.191;5195.8;1
23349;36;services;married;high.school;0;1;0;telephone;may;mon;4;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
23351;36;self-employed;single;university.degree;0;1;0;cellular;0v;mon;4;999;1;failure;-3.4;92.649;-30.1;0.722;5017.5;0
23352;36;admin.;divorced;university.degree;0;1;0;telephone;may;wed;3;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
23353;40;management;single;university.degree;0;0;0;cellular;0v;thu;1;999;0;0nexistent;-0.1;93.2;-42;4.076;5195.8;1
23356;46;blue-collar;married;basic.4y;0;0;0;telephone;may;tue;1;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
23357;38;admin.;divorced;professional.course;0;0;0;cellular;aug;thu;2;999;0;0nexistent;-2.9;92.201;-31.4;0.851;5076.2;0
23358;34;blue-collar;married;basic.9y;0;0;1;telephone;may;thu;1;999;0;0nexistent;1.1;93.994;-36.4;4.86;5191;0
23359;52;admin.;married;high.school;0;0;0;cellular;jul;fri;1;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;0
23361;41;NA;NA;NA;0;1;0;cellular;jul;mon;13;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;0
23362;33;admin.;single;university.degree;0;1;0;cellular;aug;wed;4;999;0;0nexistent;1.4;93.444;-36.1;4.967;5228.1;0
23364;33;blue-collar;single;basic.4y;0;1;0;cellular;apr;thu;1;999;0;0nexistent;-1.8;93.075;-47.1;1.365;5099.1;1
23366;42;management;married;university.degree;0;1;1;telephone;jul;wed;1;999;0;0nexistent;1.4;93.918;-42.7;4.963;5228.1;0
23369;41;services;married;high.school;0;0;0;telephone;jun;tue;1;999;0;0nexistent;1.4;94.465;-41.8;4.864;5228.1;0
23374;38;unemployed;married;high.school;0;0;0;cellular;jul;mon;5;999;0;0nexistent;1.4;93.918;-42.7;4.96;5228.1;0
23375;33;technician;married;basic.9y;NA;1;0;cellular;jul;fri;4;999;0;0nexistent;1.4;93.918;-42.7;4.959;5228.1;0
23376;38;entrepreneur;married;university.degree;0;1;0;telephone;may;fri;4;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
23377;29;admin.;married;high.school;0;1;0;cellular;may;tue;1;999;1;failure;-1.8;92.893;-46.2;1.291;5099.1;0
23379;52;entrepreneur;married;basic.9y;NA;1;0;telephone;may;wed;2;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
23380;29;admin.;single;high.school;0;0;0;cellular;aug;fri;1;999;2;failure;-2.9;92.201;-31.4;0.881;5076.2;0
23381;47;management;married;university.degree;0;1;1;telephone;may;fri;3;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
23382;54;unemployed;divorced;high.school;0;0;1;cellular;oct;mon;1;999;0;0nexistent;-3.4;92.431;-26.9;0.739;5017.5;0
23383;30;admin.;single;university.degree;0;0;0;cellular;sep;mon;6;999;0;0nexistent;-3.4;92.379;-29.8;0.797;5017.5;1
23384;33;services;single;high.school;0;1;0;telephone;jun;thu;5;999;0;0nexistent;1.4;94.465;-41.8;4.961;5228.1;0
23387;42;services;single;basic.6y;0;1;0;cellular;may;wed;5;999;0;0nexistent;-1.8;92.893;-46.2;1.281;5099.1;0
23388;52;technician;divorced;professional.course;0;0;0;cellular;aug;tue;1;999;0;0nexistent;1.4;93.444;-36.1;4.968;5228.1;0
23390;51;unemployed;married;professional.course;0;0;0;telephone;may;tue;1;999;0;0nexistent;1.1;93.994;-36.4;4.856;5191;0
23391;75;retired;married;basic.4y;0;0;0;cellular;oct;wed;2;999;0;0nexistent;-3.4;92.431;-26.9;0.724;5017.5;0
23392;33;technician;married;basic.9y;0;0;0;telephone;may;mon;2;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
23393;31;blue-collar;married;basic.9y;0;1;0;cellular;may;tue;7;999;0;0nexistent;-1.8;92.893;-46.2;1.291;5099.1;0
23394;36;blue-collar;married;basic.4y;NA;0;0;telephone;may;tue;1;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
23396;58;retired;divorced;professional.course;0;1;0;cellular;jun;mon;1;999;0;0nexistent;-2.9;92.963;-40.8;1.266;5076.2;0
23397;35;management;married;university.degree;0;0;0;telephone;aug;fri;1;999;0;0nexistent;-1.7;94.027;-38.3;0.898;4991.6;0
23398;52;blue-collar;married;basic.4y;NA;0;0;cellular;aug;thu;1;999;0;0nexistent;1.4;93.444;-36.1;4.964;5228.1;0
23399;59;retired;married;university.degree;0;1;0;cellular;aug;thu;18;999;0;0nexistent;1.4;93.444;-36.1;4.962;5228.1;0
23400;44;technician;married;basic.6y;NA;1;0;telephone;jun;tue;4;999;0;0nexistent;1.4;94.465;-41.8;4.961;5228.1;0
23401;50;technician;married;professional.course;NA;1;1;telephone;may;wed;1;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
23402;51;blue-collar;married;basic.9y;NA;1;1;cellular;aug;thu;1;999;0;0nexistent;1.4;93.444;-36.1;4.964;5228.1;0
23404;32;management;married;university.degree;0;1;0;telephone;may;thu;1;999;0;0nexistent;1.1;93.994;-36.4;4.86;5191;0
23405;36;self-employed;married;basic.9y;0;0;0;cellular;apr;fri;2;999;0;0nexistent;-1.8;93.075;-47.1;1.405;5099.1;0
23406;46;admin.;married;university.degree;NA;1;0;cellular;aug;tue;2;999;0;0nexistent;1.4;93.444;-36.1;4.965;5228.1;0
23407;56;retired;divorced;high.school;0;1;0;telephone;may;tue;6;999;0;0nexistent;1.1;93.994;-36.4;4.856;5191;0
23409;26;services;single;basic.9y;NA;1;0;cellular;may;tue;1;999;1;failure;-1.8;92.893;-46.2;1.291;5099.1;0
23410;28;services;single;university.degree;0;1;0;cellular;sep;mon;1;999;0;0nexistent;-3.4;92.379;-29.8;0.797;5017.5;0
23412;49;services;divorced;basic.6y;NA;1;1;cellular;jul;fri;3;999;0;0nexistent;1.4;93.918;-42.7;4.957;5228.1;0
23413;35;admin.;single;professional.course;0;1;0;cellular;0v;fri;3;999;4;failure;-1.1;94.767;-50.8;1.04;4963.6;0
23414;45;entrepreneur;divorced;university.degree;0;1;0;cellular;apr;thu;1;999;0;0nexistent;-1.8;93.075;-47.1;1.435;5099.1;0
23415;29;blue-collar;single;basic.9y;0;1;0;cellular;mar;tue;2;999;0;0nexistent;-1.8;92.843;-50;1.556;5099.1;0
23416;47;admin.;divorced;university.degree;0;1;0;telephone;may;mon;4;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
23417;29;technician;single;university.degree;0;0;0;cellular;0v;mon;1;4;1;success;-1.1;94.767;-50.8;1.05;4963.6;0
23419;58;blue-collar;married;basic.4y;NA;1;1;cellular;may;wed;1;999;0;0nexistent;-1.8;92.893;-46.2;1.281;5099.1;0
23420;40;blue-collar;married;basic.4y;0;0;0;cellular;0v;tue;1;999;1;failure;-0.1;93.2;-42;4.153;5195.8;0
23422;32;admin.;single;university.degree;0;1;0;cellular;aug;thu;15;999;0;0nexistent;1.4;93.444;-36.1;4.962;5228.1;0
23423;56;admin.;divorced;university.degree;0;1;0;cellular;0v;thu;1;999;0;0nexistent;-0.1;93.2;-42;4.076;5195.8;0
23424;29;blue-collar;married;basic.4y;0;1;1;cellular;jul;mon;1;999;0;0nexistent;1.4;93.918;-42.7;4.96;5228.1;0
23426;44;technician;single;university.degree;0;1;0;telephone;jul;wed;2;999;0;0nexistent;1.4;93.918;-42.7;4.963;5228.1;0
23427;62;blue-collar;married;basic.4y;0;1;1;cellular;0v;mon;1;999;0;0nexistent;-3.4;92.649;-30.1;0.719;5017.5;0
23428;51;blue-collar;divorced;basic.9y;0;1;0;cellular;jul;tue;6;999;0;0nexistent;1.4;93.918;-42.7;4.961;5228.1;0
23430;38;technician;divorced;university.degree;NA;0;0;cellular;aug;mon;3;999;0;0nexistent;1.4;93.444;-36.1;4.963;5228.1;0
23431;47;housemaid;divorced;professional.course;0;0;1;cellular;0v;tue;1;999;1;failure;-0.1;93.2;-42;4.153;5195.8;0
23433;29;blue-collar;single;basic.9y;0;1;0;cellular;may;fri;2;12;1;success;-1.8;92.893;-46.2;1.25;5099.1;0
23436;35;services;married;high.school;0;1;0;cellular;jul;wed;2;999;0;0nexistent;1.4;93.918;-42.7;4.963;5228.1;0
23438;48;admin.;married;professional.course;0;1;0;cellular;apr;mon;1;7;1;success;-1.8;93.749;-34.6;0.642;5008.7;1
23439;33;blue-collar;married;basic.4y;0;0;0;cellular;apr;fri;3;999;0;0nexistent;-1.8;93.075;-47.1;1.405;5099.1;0
23440;32;services;single;university.degree;0;1;0;cellular;sep;thu;1;6;3;success;-1.1;94.199;-37.5;0.884;4963.6;1
23441;36;technician;single;NA;0;1;0;cellular;jul;tue;2;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;0
23443;58;retired;married;basic.6y;NA;0;0;telephone;may;mon;3;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
23446;29;technician;married;professional.course;0;1;1;cellular;jul;tue;1;999;0;0nexistent;1.4;93.918;-42.7;4.961;5228.1;0
23447;40;blue-collar;married;basic.6y;NA;1;1;telephone;may;fri;5;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
23448;32;blue-collar;married;basic.4y;0;1;0;telephone;0v;thu;8;999;0;0nexistent;-3.4;92.649;-30.1;0.716;5017.5;0
23449;27;services;single;professional.course;0;0;0;telephone;may;thu;3;999;0;0nexistent;1.1;93.994;-36.4;4.86;5191;0
23450;61;technician;married;professional.course;0;0;0;cellular;oct;thu;2;999;1;failure;-3.4;92.431;-26.9;0.722;5017.5;1
23451;34;admin.;single;university.degree;NA;1;1;cellular;aug;mon;2;999;0;0nexistent;1.4;93.444;-36.1;4.965;5228.1;0
23452;36;admin.;single;high.school;0;1;0;cellular;aug;tue;1;999;0;0nexistent;-2.9;92.201;-31.4;0.884;5076.2;0
23453;46;blue-collar;married;professional.course;0;0;0;cellular;0v;fri;1;999;0;0nexistent;-1.1;94.767;-50.8;1.028;4963.6;0
23454;78;retired;married;NA;0;1;0;cellular;jul;wed;1;999;1;failure;-1.7;94.215;-40.3;0.84;4991.6;0
23455;70;retired;married;university.degree;0;1;0;cellular;aug;mon;3;999;1;failure;-2.9;92.201;-31.4;0.843;5076.2;0
23457;53;admin.;married;high.school;0;0;0;cellular;0v;wed;2;999;0;0nexistent;-0.1;93.2;-42;4.12;5195.8;0
23458;75;retired;married;basic.9y;0;0;0;cellular;mar;mon;2;999;0;0nexistent;-1.8;93.369;-34.8;0.639;5008.7;0
23460;37;admin.;single;high.school;0;1;0;telephone;may;fri;6;999;1;failure;-1.8;92.893;-46.2;1.25;5099.1;0
23461;28;admin.;single;university.degree;0;0;0;cellular;jul;thu;3;999;0;0nexistent;1.4;93.918;-42.7;4.968;5228.1;0
23464;30;blue-collar;single;basic.9y;NA;0;0;telephone;jun;fri;8;999;0;0nexistent;1.4;94.465;-41.8;4.959;5228.1;0
23466;35;blue-collar;married;basic.9y;NA;1;0;telephone;jun;thu;2;999;0;0nexistent;1.4;94.465;-41.8;4.961;5228.1;0
23467;43;entrepreneur;married;basic.4y;0;1;0;cellular;0v;tue;3;999;1;failure;-0.1;93.2;-42;4.153;5195.8;0
23468;43;management;married;university.degree;0;0;0;telephone;apr;mon;1;999;0;0nexistent;-1.8;93.075;-47.1;1.405;5099.1;0
23470;39;management;married;high.school;0;0;0;cellular;aug;fri;3;999;0;0nexistent;1.4;93.444;-36.1;4.966;5228.1;0
23471;24;admin.;single;high.school;0;1;0;telephone;jul;mon;3;999;0;0nexistent;1.4;93.918;-42.7;4.96;5228.1;0
23472;42;self-employed;married;NA;0;1;0;telephone;jun;tue;3;999;0;0nexistent;1.4;94.465;-41.8;4.961;5228.1;0
23474;45;admin.;married;basic.6y;NA;1;0;telephone;may;thu;1;999;0;0nexistent;1.1;93.994;-36.4;4.86;5191;0
23475;33;unemployed;married;professional.course;NA;1;0;telephone;may;mon;2;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
23476;49;management;married;basic.9y;NA;0;1;cellular;jul;thu;16;999;0;0nexistent;1.4;93.918;-42.7;4.968;5228.1;0
23477;36;admin.;married;university.degree;0;1;0;telephone;jun;mon;2;999;0;0nexistent;1.4;94.465;-41.8;4.961;5228.1;0
23480;33;admin.;single;university.degree;0;1;0;cellular;aug;thu;3;999;0;0nexistent;-2.9;92.201;-31.4;0.873;5076.2;0
23481;41;blue-collar;married;basic.9y;NA;1;0;telephone;may;mon;1;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
23482;42;admin.;married;university.degree;0;1;0;cellular;aug;fri;1;999;0;0nexistent;1.4;93.444;-36.1;4.963;5228.1;0
23483;41;blue-collar;single;basic.4y;0;1;0;cellular;apr;mon;1;999;0;0nexistent;-1.8;93.075;-47.1;1.405;5099.1;0
23485;56;housemaid;married;high.school;0;1;1;telephone;may;mon;3;999;1;failure;-1.8;92.893;-46.2;1.354;5099.1;0
23486;31;services;married;high.school;0;NA;NA;cellular;may;thu;2;999;1;failure;-1.8;92.893;-46.2;1.327;5099.1;0
23487;44;blue-collar;married;basic.9y;NA;NA;NA;telephone;may;wed;1;999;0;0nexistent;1.1;93.994;-36.4;4.856;5191;0
23488;33;blue-collar;married;basic.6y;0;1;0;telephone;may;wed;1;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
23489;34;technician;married;university.degree;0;0;1;telephone;may;wed;1;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
23490;39;technician;divorced;university.degree;0;0;0;cellular;jul;mon;2;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;0
23491;29;management;single;university.degree;0;0;0;telephone;may;fri;2;999;0;0nexistent;1.1;93.994;-36.4;4.864;5191;0
23492;34;admin.;divorced;university.degree;0;0;1;cellular;apr;mon;1;999;1;failure;-1.8;93.075;-47.1;1.405;5099.1;0
23495;36;services;divorced;basic.9y;0;1;0;cellular;may;tue;2;999;0;0nexistent;-1.8;92.893;-46.2;1.291;5099.1;0
23496;32;admin.;married;high.school;0;1;0;telephone;may;wed;2;999;0;0nexistent;1.1;93.994;-36.4;4.856;5191;0
23498;66;unemployed;single;basic.4y;0;1;0;cellular;apr;thu;1;999;0;0nexistent;-1.8;93.075;-47.1;1.365;5099.1;1
23500;48;unemployed;married;professional.course;0;1;0;cellular;may;wed;1;6;2;success;-1.8;93.876;-40;0.682;5008.7;1
23501;64;retired;married;high.school;0;0;0;cellular;0v;mon;1;3;1;success;-3.4;92.649;-30.1;0.714;5017.5;1
23502;36;services;married;university.degree;0;1;0;cellular;0v;wed;2;999;0;0nexistent;-0.1;93.2;-42;4.12;5195.8;0
23503;54;technician;divorced;university.degree;0;NA;NA;cellular;dec;mon;1;999;0;0nexistent;-3;92.713;-33;0.717;5023.5;0
23504;35;blue-collar;married;basic.4y;NA;1;0;telephone;jun;tue;2;999;0;0nexistent;1.4;94.465;-41.8;4.864;5228.1;0
23505;63;technician;married;NA;0;0;0;cellular;aug;tue;1;999;1;failure;-2.9;92.201;-31.4;0.838;5076.2;0
23506;38;technician;married;professional.course;0;1;0;telephone;may;fri;2;999;0;0nexistent;1.1;93.994;-36.4;4.855;5191;0
23507;41;technician;married;professional.course;0;0;1;cellular;aug;thu;2;999;0;0nexistent;1.4;93.444;-36.1;4.963;5228.1;0
23508;42;services;divorced;high.school;0;1;1;cellular;jul;tue;14;999;0;0nexistent;1.4;93.918;-42.7;4.961;5228.1;0
23510;54;management;married;university.degree;0;1;0;cellular;apr;thu;1;999;0;0nexistent;-1.8;93.075;-47.1;1.365;5099.1;0
23511;40;blue-collar;married;NA;0;0;0;telephone;may;fri;4;999;0;0nexistent;1.1;93.994;-36.4;4.855;5191;0
23513;36;technician;single;high.school;0;1;0;telephone;may;mon;2;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
23515;36;blue-collar;married;NA;NA;0;0;telephone;may;tue;1;999;0;0nexistent;1.1;93.994;-36.4;4.856;5191;0
23516;56;services;married;high.school;NA;1;0;cellular;0v;fri;5;999;0;0nexistent;-0.1;93.2;-42;4.021;5195.8;0
23517;36;admin.;divorced;university.degree;0;1;0;cellular;aug;wed;2;999;0;0nexistent;-2.9;92.201;-31.4;0.879;5076.2;0
23518;29;services;married;high.school;0;0;0;telephone;may;tue;2;999;0;0nexistent;1.1;93.994;-36.4;4.856;5191;0
23519;39;technician;single;professional.course;0;1;0;telephone;may;tue;1;999;0;0nexistent;-1.8;92.893;-46.2;1.291;5099.1;0
23522;36;admin.;married;university.degree;0;1;0;telephone;jun;tue;11;999;0;0nexistent;1.4;94.465;-41.8;4.864;5228.1;0
23523;80;retired;married;basic.4y;0;1;1;cellular;oct;tue;1;999;1;failure;-3.4;92.431;-26.9;0.742;5017.5;0
23524;48;entrepreneur;divorced;university.degree;0;1;0;cellular;0v;thu;2;999;0;0nexistent;-0.1;93.2;-42;4.076;5195.8;0
23526;42;management;married;university.degree;0;1;0;cellular;0v;wed;2;999;0;0nexistent;-0.1;93.2;-42;4.12;5195.8;0
23527;52;admin.;married;high.school;0;1;0;cellular;0v;wed;1;999;0;0nexistent;-0.1;93.2;-42;4.12;5195.8;0
23528;42;admin.;married;high.school;0;1;1;telephone;jul;mon;1;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;0
23529;31;admin.;divorced;university.degree;0;1;1;cellular;mar;mon;2;999;1;failure;-1.8;92.843;-50;1.56;5099.1;1
23530;24;services;single;high.school;0;0;0;telephone;may;mon;2;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;1
23531;42;admin.;divorced;high.school;0;1;0;cellular;may;thu;2;999;0;0nexistent;-1.8;92.893;-46.2;1.327;5099.1;0
23534;51;admin.;married;high.school;0;0;1;cellular;0v;tue;1;999;1;failure;-0.1;93.2;-42;4.153;5195.8;0
23535;58;technician;married;basic.4y;0;0;1;cellular;oct;wed;2;4;2;success;-3.4;92.431;-26.9;0.74;5017.5;0
23536;49;services;married;high.school;0;1;1;cellular;aug;mon;1;999;0;0nexistent;1.4;93.444;-36.1;4.965;5228.1;0
23537;24;services;single;high.school;0;0;0;cellular;may;wed;1;999;0;0nexistent;-1.8;92.893;-46.2;1.281;5099.1;0
23538;45;services;single;professional.course;NA;NA;NA;telephone;may;tue;2;999;0;0nexistent;1.1;93.994;-36.4;4.856;5191;0
23539;48;services;divorced;high.school;0;1;1;cellular;apr;mon;1;999;0;0nexistent;-1.8;93.075;-47.1;1.405;5099.1;0
23541;69;retired;married;high.school;0;1;0;cellular;apr;wed;4;999;1;failure;-1.8;93.075;-47.1;1.372;5099.1;0
23543;44;admin.;married;basic.9y;NA;1;1;cellular;aug;thu;6;999;0;0nexistent;1.4;93.444;-36.1;4.962;5228.1;1
23544;50;self-employed;married;basic.4y;NA;0;1;telephone;may;wed;1;999;0;0nexistent;1.1;93.994;-36.4;4.858;5191;0
23545;57;retired;married;high.school;0;0;0;cellular;jul;mon;2;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;0
23549;27;admin.;married;basic.9y;0;1;0;telephone;may;fri;2;999;0;0nexistent;1.1;93.994;-36.4;4.864;5191;0
23550;37;technician;married;professional.course;0;1;0;telephone;may;fri;9;999;0;0nexistent;1.1;93.994;-36.4;4.855;5191;0
23553;52;admin.;divorced;university.degree;0;1;0;telephone;jun;tue;1;999;0;0nexistent;-1.7;94.055;-39.8;0.702;4991.6;0
23554;42;management;married;university.degree;0;1;0;cellular;aug;thu;2;999;0;0nexistent;1.4;93.444;-36.1;4.962;5228.1;0
23557;42;admin.;married;university.degree;0;1;0;cellular;jul;fri;1;999;0;0nexistent;1.4;93.918;-42.7;4.957;5228.1;0
23558;29;unemployed;single;university.degree;0;0;0;telephone;jun;fri;17;999;0;0nexistent;1.4;94.465;-41.8;4.959;5228.1;0
23559;54;technician;married;professional.course;NA;1;1;telephone;jun;tue;4;999;0;0nexistent;1.4;94.465;-41.8;4.961;5228.1;0
23560;68;retired;married;university.degree;0;1;0;cellular;apr;fri;3;999;0;0nexistent;-1.8;93.749;-34.6;0.644;5008.7;1
23561;29;blue-collar;married;basic.9y;0;0;0;cellular;may;wed;3;999;1;failure;-1.8;92.893;-46.2;1.281;5099.1;1
23563;33;admin.;married;high.school;0;1;0;telephone;may;fri;1;999;0;0nexistent;1.1;93.994;-36.4;4.855;5191;0
23565;38;technician;single;basic.9y;0;0;0;cellular;may;mon;7;999;0;0nexistent;-1.8;92.893;-46.2;1.244;5099.1;0
